-1.392726673440109267e-02,-9.430922361155807032e-05,2.906246101723151676e-01,9.999901750528144007e-01,2.474156968516956121e-04,-4.425522643807596954e-03,-5.772905762020992960e-05,-2.377933872482779372e-04,7.936022670128906054e-01,-1.764767488248193184e+00,-2.354236519628430727e-04,7.934564460865392022e-01,-1.764251918643392703e+00,-8.661590140596055838e-05,7.838150958497002163e-01,-1.744476887939020671e+00,-8.380106641288348609e-05,7.835905532076092861e-01,-1.743801008182058299e+00,-5.070056311785072624e-08,1.494559581130933691e-07,1.312248954650299150e-04,-2.548475438574264286e-07,-1.027681681384611785e-07,1.262913690938509027e-06,-1.940787467676298713e-06,-8.380664938935029450e-07,2.365688629703822764e-06,2.540809617012260206e-07,-3.299579457464611070e-08,-9.429723799955952006e-07,-1.279898657594081928e-06,4.770199048623215099e-07,8.539007239572474899e-08,-1.181663882736483191e-06,7.801292963292810131e-07,-2.906556204429106252e-06
-1.233840366227957966e-02,-4.708388773813109628e-05,2.882640143699450874e-01,9.999451774726147990e-01,-1.147490457878912878e-03,-1.040536715257334328e-02,2.316232506993279707e-04,-2.151846523545336651e-03,8.817191420890971854e-01,-1.797681451415668485e+00,8.973606044321048858e-03,8.781577124933788170e-01,-1.798661767863223959e+00,-2.159493862127329078e-02,8.348631820148990634e-01,-1.755777781337879873e+00,1.775680794290926054e-02,8.434148691336043058e-01,-1.760968758667163403e+00,1.127369678697913574e-01,4.353907550309668237e-03,-1.625124603786502753e-01,-2.018889058276860382e-01,-6.574537442226430217e-01,4.569458143340341533e-02,-1.355450127197714572e-01,4.085149381424002080e+00,-1.665968453850346531e+00,4.902821160712227400e-01,3.795382133064210795e+00,-1.792404263644472806e+00,-1.076102576960850987e+00,2.377273136295444900e+00,-4.692627172086050735e-01,8.856827092462482565e-01,2.804741559964532005e+00,-7.118116474750773026e-01
-8.942412222214340956e-03,9.976282783286495939e-05,2.844156847442668723e-01,9.998390124543397040e-01,-3.191603694185150657e-03,-1.764186128143630655e-02,7.263406340016630332e-04,-1.718377524851731619e-03,9.558253204241252687e-01,-1.835169062061632106e+00,1.542852367630963978e-02,9.462119569287152920e-01,-1.837956453976555826e+00,-4.185756905387692794e-02,8.800481424887586224e-01,-1.764411641055880331e+00,3.406045951173652248e-02,8.969667051743600572e-01,-1.774359789597755421e+00,2.183522692937376608e-01,1.014270047752307245e-02,-1.942472870271523266e-01,-1.754064793522860377e-01,-7.266919408099430377e-01,4.383806580950330711e-02,8.643676443340506110e-02,3.011961563317238966e+00,-1.861703536153014316e+00,2.046142808114690403e-01,2.690722401636519212e+00,-2.004139782686719773e+00,-8.542292210353122917e-01,1.932446258480729595e+00,-3.642061352402089502e-01,6.802574281606237339e-01,2.289050825248966081e+00,-5.667700160465455328e-01
-3.029624240186309936e-03,3.467220754458016701e-04,2.805332433829423322e-01,9.996862381656377305e-01,-4.595689297289723245e-03,-2.458401919262639956e-02,1.389554768754418723e-03,8.140755319524908872e-04,1.013598040196159511e+00,-1.871822087130558199e+00,1.867867831267100778e-02,1.002163034836728306e+00,-1.876565306889105722e+00,-5.818981340162460852e-02,9.161867366511377009e-01,-1.771535084076224953e+00,4.698319100334160531e-02,9.394476669685696280e-01,-1.785297247256141695e+00,3.391842044704768688e-01,1.322785736637461552e-02,-1.736885956836318190e-01,-9.616076634266382261e-02,-5.016835221258918454e-01,9.088347192292595134e-02,1.120255421678196528e-01,2.628503383131328697e+00,-1.488795460521813441e+00,1.304240903975755761e-01,2.562485310830308727e+00,-1.546365628537536230e+00,-7.045946254223662830e-01,1.528024766409981083e+00,-3.142871062311621277e-01,5.629243990898583627e-01,1.797192069141300141e+00,-4.787108224074003715e-01
5.143627108690174490e-03,6.671460975485475533e-04,2.769184523751713201e-01,9.995979707191390284e-01,-5.362857386111828661e-03,-2.772026322979803323e-02,2.593010086099915585e-03,3.030063764998750485e-03,1.065917429986516840e+00,-1.897415148994146650e+00,2.122562680644125496e-02,1.052485673484726547e+00,-1.903065551890460227e+00,-7.134778750381574886e-02,9.454359633550590836e-01,-1.777532227186177316e+00,5.775335406030428220e-02,9.734642869952468969e-01,-1.794411105395039785e+00,4.361921907973116963e-01,1.764470177017441951e-02,-1.765105189478339276e-01,-5.602872199356883492e-02,-9.154503391354387731e-02,1.331063021527746359e-01,9.620517420569324463e-02,2.348052885848177063e+00,-9.721090523294754204e-01,1.094542516604413845e-01,2.230402812077325603e+00,-1.005850663650239563e+00,-5.651977867536910338e-01,1.249568539146354018e+00,-2.589431784295224692e-01,4.660454492960502959e-01,1.452907462545781181e+00,-3.927059702960123411e-01
1.518175227087438170e-02,1.094159851949086729e-03,2.728886365624533239e-01,9.996238176557534771e-01,-5.705867012712197497e-03,-2.650215861691078076e-02,4.159548727261186060e-03,4.792167366278445896e-03,1.112215444850018553e+00,-1.913670841176532633e+00,2.321889390799289007e-02,1.095978885303071193e+00,-1.919933066530308929e+00,-8.240932117038757276e-02,9.686812368649895255e-01,-1.782560921707789348e+00,6.665157886152657529e-02,1.000973915882871212e+00,-1.801925653843922781e+00,5.177436785208682224e-01,2.310901898219447012e-02,-2.119638883696335352e-01,-2.427081285160278754e-02,3.242398752233884851e-01,1.594821731119691055e-01,7.582383479275021931e-02,2.062393874610462863e+00,-5.951907228868802413e-01,8.474632790822803075e-02,1.918047324619063687e+00,-6.247460136486086002e-01,-4.759584468109624988e-01,9.906668928138921970e-01,-2.177270962110140207e-01,3.847766682911454295e-01,1.175338278245905199e+00,-3.234970183123626053e-01
2.671453395633771946e-02,1.525804911429246491e-03,2.681014608686057565e-01,9.997382617160739393e-01,-5.552386746302340539e-03,-2.142073460518804928e-02,5.807855999976355849e-03,5.930438761903019523e-03,1.152981685433853265e+00,-1.922972302525074006e+00,2.450666407837687188e-02,1.133609990319936589e+00,-1.929478658649427025e+00,-9.091380989117336942e-02,9.897830018124392781e-01,-1.788437896307267128e+00,7.119473175284593558e-02,1.032409074063061816e+00,-1.817095149442439883e+00,5.542213542391424275e-01,2.937753954364634391e-04,-1.842389119919457252e-01,9.803963770495735530e-03,4.345868434163748240e-01,1.047213443620677170e-01,9.646591973277043874e-02,1.854433613057601571e+00,-1.991947519645098363e-01,1.019002731194702249e-01,1.730730238273624932e+00,-1.716801721831314465e-01,-1.561804187568472391e-01,2.344268145252215163e+00,-1.353279931799053371e+00,3.782906283037809278e-03,2.273481737794902813e+00,-1.323608950249846483e+00
3.728931613816288682e-02,1.624861612774089296e-03,2.659725339313631087e-01,9.997837710562103020e-01,-5.701576326793768995e-03,-1.885438323958685963e-02,6.664487427258802311e-03,7.459872065279493820e-03,1.189014414229997207e+00,-1.920124746079733269e+00,2.646833035194987374e-02,1.166872911897384402e+00,-1.927560437660762016e+00,-9.400285184624986023e-02,1.028700966365323488e+00,-1.800667576415570847e+00,7.145812082060024051e-02,1.071966447073894102e+00,-1.829855391009227006e+00,4.581218197388335356e-01,4.328096638557137749e-03,-7.055903509509084404e-02,-5.346006352751888485e-02,1.796978216225793290e-01,4.580479334047020401e-02,4.245475169453762770e-02,1.642266510046069161e+00,3.382290402335909607e-01,1.031686076393815849e-01,1.431389348713442589e+00,1.905229554338040421e-01,-2.676072937271579133e-01,1.312744818237929323e+00,-2.142259008955305077e-01,7.743675639049879544e-02,1.631657099113551279e+00,-3.233322352342526962e-01
4.606100625513622621e-02,1.580668109695905921e-03,2.644993478826900835e-01,9.998110980605416920e-01,-6.262151597035624587e-03,-1.706225922082535082e-02,6.887159257006610774e-03,7.942982347279902225e-03,1.220888261270705266e+00,-1.912491789422230637e+00,2.867093622346033807e-02,1.194186900539238039e+00,-1.923626373133527023e+00,-9.872273950995857916e-02,1.053888653278480136e+00,-1.805244573409511277e+00,7.349368906865942630e-02,1.103594273341540477e+00,-1.835827313889343504e+00,3.755220963039413995e-01,-6.738302811182026765e-03,-6.805095638334499042e-02,-3.636778885262028499e-02,1.552102098606965852e-01,4.282622924388329588e-03,1.905362345360433899e-03,1.386622794277271087e+00,3.625605147134383088e-01,8.864317434080080937e-02,1.164345336428338928e+00,1.835195994825576382e-01,-1.557991873560268525e-01,1.169934959941579145e+00,-2.326775872101460307e-01,9.798684744437487215e-02,1.354650469345686670e+00,-2.335839953582227180e-01
5.302259176528992257e-02,1.425866543829948981e-03,2.631536370917879619e-01,9.998318507554463386e-01,-6.535176263238620317e-03,-1.567405508870943487e-02,6.919948209603294341e-03,7.739555216809594976e-03,1.247289166036036123e+00,-1.905234615588439651e+00,3.028412893094374961e-02,1.216689880120259248e+00,-1.919961741720941584e+00,-1.009483143855099130e-01,1.076725569981468400e+00,-1.809899526041733653e+00,7.535737907517309209e-02,1.128779019444787535e+00,-1.839897997943579000e+00,2.878167410703738049e-01,-6.930346391033776095e-03,-6.006947408783865766e-02,-1.566391141535917672e-02,1.091508172235582524e-01,4.115555923615666495e-03,-1.391185815499170440e-02,1.135827239162061408e+00,3.171076151492149275e-01,6.444535212233801214e-02,9.671287424725657500e-01,1.574857778509815287e-01,-6.402740749939543619e-02,1.002277255555522384e+00,-2.117628427125925750e-01,7.117218807102916600e-02,1.047330848143464888e+00,-1.638093477588382363e-01
