4.608171727094165140e-05,9.949966834201280382e-08,5.000317140543609762e-01,9.999999820083274038e-01,-1.763897017461120334e-06,1.896839820324406972e-04,4.695687085535610322e-07,7.858092966663718926e-01,-1.571768730310581841e+00,7.857886839943923896e-01,-1.571711301023186236e+00,-7.819282867140320281e-01,1.557598764672797786e+00,-7.819024149550155567e-01,1.557639815601674860e+00,9.216343454188330453e-02,1.989993366840255994e-04,8.304810872198289950e-02,-7.055588112158424699e-03,7.587359326800722226e-01,1.878274845478679345e-03,8.222665378472600040e-01,-1.944807031370780370e+00,7.810411938881499649e-01,-1.829948456579283844e+00,6.939753366832491110e+00,-2.639512424419750047e+01,6.991496884865456174e+00,-2.631302238644357061e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.883340748542916811e-03,1.088102354319699365e-05,5.006867797760075067e-01,9.999830197192802750e-01,-1.603832286692901538e-04,5.824792637847794191e-03,7.963074632058975524e-05,8.456530722709415526e-01,-1.616713788291143095e+00,8.433147545879969842e-01,-1.613828421003424385e+00,-4.245629282464298271e-01,8.804501102826275405e-01,-4.206399650787823186e-01,8.830365658096740455e-01,3.010894374536470797e-01,4.374305315578034072e-04,-1.238986545026761060e-01,-9.590056044091284024e-03,-3.128295839782848503e-02,1.022084549961947003e-02,2.945501985519596300e+00,-1.919279406142009758e+00,2.837806405860361814e+00,-1.801777169309326077e+00,1.747232353789130244e+01,-2.949366194130161034e+01,1.768392278594265932e+01,-2.937173543786274976e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.147530142188523880e-02,1.643829763961321991e-05,4.948007980495151559e-01,9.999987612286990180e-01,-1.841766854823401135e-04,1.549733773903455179e-03,2.048053856088308787e-04,9.001713469714869298e-01,-1.653117228252613424e+00,8.961308549802848855e-01,-1.647994065131132446e+00,-9.903999982196719232e-02,3.196315658323186093e-01,-9.027789849437417580e-02,3.246940886575607754e-01,2.332805227152321970e-01,1.021390560072733963e-04,-4.251057224890366637e-01,3.547584235695539368e-03,-7.055000642886274376e-01,9.992170883263951434e-03,2.283858168569349978e+00,-1.579680538542923340e+00,2.207598183018688598e+00,-1.473050478321942913e+00,1.389036198564696356e+01,-2.401934733171546554e+01,1.408031711490582971e+01,-2.392657463248391991e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.573695411923470289e-02,1.695331240525613933e-05,4.831726378851486370e-01,9.999705745466278550e-01,-1.491351139458236977e-04,-7.666203093174534834e-03,2.390182820385365625e-04,9.424687367374864344e-01,-1.683523760292133131e+00,9.366645446459458402e-01,-1.676112774453740739e+00,1.663349325794429567e-01,-1.342967829065883356e-01,1.765586206362332045e-01,-1.279364464410185365e-01,1.745746483485592637e-01,3.688735107542462192e-04,-6.780569311618006578e-01,-1.084574307112066982e-02,-9.889149175000230274e-01,-3.812670566190673113e-03,1.940136140789411989e+00,-1.687319798300301432e+00,1.698384589865955530e+00,-1.200945624196388950e+00,1.136889734061999491e+01,-1.916138253844950867e+01,1.138924162465549017e+01,-1.913434606724034381e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.895403037232416474e-02,3.459059890427408705e-05,4.664891132061796397e-01,9.998272651267673394e-01,-5.132762797038509109e-04,-1.857871807025335276e-02,8.770094490460143941e-05,9.853678667878086328e-01,-1.717904196053565258e+00,9.683074189827807210e-01,-1.699054093002289934e+00,3.844407625721959487e-01,-4.945264860330277901e-01,3.945829981148871179e-01,-4.879960945977399045e-01,1.318591528101678290e-01,3.370726309129218963e-04,-9.070430580922261843e-01,-1.852250519013204019e-02,-1.048521414637268334e+00,-9.252803055715056249e-03,1.904612729061276433e+00,-1.273361409975391156e+00,1.540919517207440803e+00,-1.287612330835922414e+00,9.315430395793438123e+00,-1.510834402991943648e+01,9.347061454484647314e+00,-1.520278743014992884e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.141278279412028168e-02,2.802313500715783345e-05,4.451383410118743278e-01,9.995688051303819321e-01,-4.060825930923989699e-04,-2.936029789486076583e-02,1.086953220923530215e-04,1.023307039559569587e+00,-1.740253540011609479e+00,1.006449829742720681e+00,-1.725014113165289409e+00,5.624043486336600672e-01,-7.781564541385074252e-01,5.734889975588381983e-01,-7.738267835390700844e-01,9.973526796082078649e-02,-3.814177991953246623e-04,-1.120865228080565545e+00,1.482485592386718030e-02,-9.864952228847185811e-01,4.953327174034842517e-03,1.634514722429790901e+00,-9.304535816583336949e-01,1.719603874331560922e+00,-1.001741261214631695e+00,7.590946843305270697e+00,-1.197467789658571569e+01,7.631477275361461921e+00,-1.204163676127836702e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.321254973336607172e-02,1.969982036808577228e-05,4.194675565438545362e-01,9.992320238323585402e-01,-2.182352498511530049e-04,-3.918273936170520166e-02,1.669052942334444550e-04,1.054228805444594519e+00,-1.757759927014975299e+00,1.039670549593960436e+00,-1.743050857942378684e+00,7.061943673457236059e-01,-1.003660102087485351e+00,7.186393337137462201e-01,-1.000271071027042824e+00,7.298698831911129559e-02,-1.712277168378999984e-04,-1.323185493511754185e+00,8.339436924990844754e-03,-8.762890059445271884e-01,3.056988163697679176e-03,1.394667155356219768e+00,-8.189279321189311123e-01,1.399603483679877414e+00,-7.219536750591520891e-01,6.139289220524027257e+00,-9.562049108179788703e+00,6.200130926872581938e+00,-9.515621603150599128e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.455030303580597179e-02,2.166667920542312797e-05,3.895682717325512079e-01,9.988575216064294882e-01,-2.830372828710156540e-04,-4.778650670277419937e-02,1.455929374850480854e-04,1.084111998090948825e+00,-1.773518268170929391e+00,1.065060685370154969e+00,-1.756481900752043579e+00,8.227255332401427479e-01,-1.183842978458231165e+00,8.375350423811734890e-01,-1.178917205093956033e+00,5.456729098138535933e-02,3.166970036865723219e-05,-1.523321402988782713e+00,-3.369159752091227013e-03,-7.562847743834846259e-01,-1.249669768949581436e-03,1.317157178099157555e+00,-6.495180726314800923e-01,1.110372130054838147e+00,-6.113163860441929165e-01,4.961243654534884584e+00,-7.640496644824349204e+00,5.098434727726500526e+00,-7.563915008706897147e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.555161481479581095e-02,1.954000147177644550e-05,3.554848926901849615e-01,9.984814443229814707e-01,-2.335238142787333015e-04,-5.508834119920068273e-02,1.596033882249767936e-04,1.109490541211296311e+00,-1.785590242365068914e+00,1.087852287271339646e+00,-1.768199014665374991e+00,9.166021524129561726e-01,-1.327933548209597081e+00,9.346366669711099195e-01,-1.321375190904778840e+00,4.091984123530634232e-02,-1.814595051811526325e-04,-1.721997742923509378e+00,9.453698447517465756e-03,-6.360363998147676723e-01,2.975654710814809242e-03,1.083566539075601298e+00,-4.997913647249901947e-01,1.015755390313791029e+00,-5.316391359908604342e-01,4.003050212715856482e+00,-6.116777991970321793e+00,4.152706277092946152e+00,-6.057537130017569993e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.630017909430679493e-02,1.438233678030568015e-05,3.172394760208203657e-01,9.981259385921417149e-01,-8.209961096936257356e-05,-6.119285456299611986e-02,1.962642147750933569e-04,1.129816423418437576e+00,-1.794942760395076720e+00,1.108188136120983991e+00,-1.778406576259503824e+00,9.925256404044483505e-01,-1.443328060535631563e+00,1.013442895515807463e+00,-1.435678937035585134e+00,3.042707072174994157e-02,-2.313579774211509750e-04,-1.919957042454225604e+00,1.433147713414563602e-02,-5.296271978988381646e-01,4.255190006459989502e-03,8.562048348926983854e-01,-3.979375886933070317e-01,8.710086654279319829e-01,-4.200816416636219408e-01,3.239155797959402783e+00,-4.933986592437158869e+00,3.364269265396632402e+00,-4.873725428876015009e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
