-7.583617949981353093e-03,-1.057984882057286572e-04,2.010786176884834797e-01,9.997152173894284788e-01,-5.432307973397718049e-04,-2.381502940111916017e-02,-1.425971574912803181e-03,7.680281998089754092e-01,-1.802206539363196969e+00,7.790619027010768916e-01,-1.796334956658848236e+00,7.150628558112439581e-01,-1.912136436911370030e+00,7.114213715326018761e-01,-1.913207596656383513e+00,3.386275341970860359e-02,6.732608792276538055e-05,-3.166057288122590962e-02,-5.724367521743416870e-03,-2.386693423064567832e-01,1.157847111368546806e-03,1.053654947364413452e+00,-1.805082862549272638e-01,9.363786281578373449e-01,-5.965241388365315894e-02,1.714922257397938132e+00,-1.034797875272430945e+00,1.825246068927153908e+00,-1.067674850281756349e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-4.924822592830447633e-03,-6.613162365291694149e-05,1.991907138866435834e-01,9.995470820930180134e-01,-8.476302998721665276e-04,-3.005222340420088747e-02,-1.332693015005155133e-03,8.268502399819733784e-01,-1.809635927002713363e+00,8.302686990602959893e-01,-1.800231695063580384e+00,7.818747496418870790e-01,-1.958952822873973876e+00,7.860586811207018743e-01,-1.961395120604003672e+00,1.836373276818471789e-01,4.233990062956105582e-03,-1.096545124322007986e-01,-3.603108159056404858e-02,-7.058041500995624329e-01,1.201325990265757204e-02,2.871217096978215366e+00,-2.723947992688788289e-01,2.505208443965003529e+00,-1.097766585593200894e-01,2.885126748797019580e+00,-2.327116858493304186e+00,3.303024722545986780e+00,-2.377562730557142956e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-2.477810376273236522e-04,8.786949710670194792e-05,1.964992676438442609e-01,9.992982856425922655e-01,-1.095605767186894888e-03,-3.742538993121431734e-02,-1.037375667664128948e-03,8.801278890448684944e-01,-1.815712776651324134e+00,8.767671388936700838e-01,-1.803891638711057954e+00,8.415148027374121931e-01,-2.009018297948493625e+00,8.494149921530859126e-01,-2.011302297637067582e+00,2.543574466403089041e-01,8.478880988637154184e-03,-1.344115746791923194e-01,-3.249504074826411321e-02,-6.081849645976946661e-01,2.171983741924908215e-02,2.154910005582266752e+00,-3.900056201663211208e-01,1.925873846258393751e+00,-2.874987726892410667e-01,2.882035791620266352e+00,-2.310832525295323681e+00,2.899531126653153379e+00,-2.239460861364665156e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
5.502060358233830210e-03,2.541542303903780871e-04,1.938992137605393129e-01,9.990920667946143752e-01,-1.562011972531069650e-03,-4.256295936058727275e-02,-9.983371838290105733e-04,9.219538436284266947e-01,-1.825425482144948708e+00,9.169545205883483652e-01,-1.811374240159330018e+00,9.008645442577754014e-01,-2.052588161130391775e+00,9.081501449143125626e-01,-2.052598821596222312e+00,2.847650419495966201e-01,7.394765381377333552e-03,-1.057896435329112178e-01,-4.366360791949166348e-02,-3.703683972494157262e-01,1.232249169899949075e-03,1.925872381822375967e+00,-4.791816923199221923e-01,1.866317618440456405e+00,-3.791129060763379632e-01,2.673369165570850914e+00,-1.750582497858643283e+00,2.639888978905195582e+00,-1.644624847175074400e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.164407604196456003e-02,3.656878010836659386e-04,1.921771572830663077e-01,9.989657754249108290e-01,-1.900363413830024684e-03,-4.541821092605256849e-02,-9.768648210275823231e-04,9.606658689374835136e-01,-1.834020791778151027e+00,9.545605820963324328e-01,-1.818274612235110554e+00,9.534658633657208116e-01,-2.081997696652536867e+00,9.601638859813788063e-01,-2.080261145009309587e+00,2.997735518250626563e-01,5.534994926420847700e-03,-6.426260519813908889e-02,-3.336071018363742646e-02,-1.718974370157688725e-01,9.861880403029170752e-04,1.942614993551477820e+00,-6.341816758352812888e-01,1.729314885655158784e+00,-3.131104520654653389e-01,2.346446765562539394e+00,-1.103202909839724022e+00,2.314447837754677550e+00,-1.017346694986948519e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.830011636906567901e-02,7.491256250266749555e-04,1.909384463147024980e-01,9.989462668832879144e-01,-2.943144387031751668e-03,-4.579137029809918907e-02,-9.187966490510577353e-04,1.006103486427352589e+00,-1.848296926767955206e+00,9.907196929284348696e-01,-1.826088084284135382e+00,1.000548796789373363e+00,-2.101363900598908430e+00,1.005267859579772827e+00,-2.094839598267321357e+00,3.299139715258974648e-01,2.511782894300547062e-02,-4.933536576465751694e-02,-1.325433492131976587e-01,6.630661616552864512e-02,3.789456065517785716e-03,1.878531176281282855e+00,-6.688948407192064627e-01,1.711007506657881372e+00,-3.773220848512714443e-01,2.134655385765560798e+00,-7.157380990460942005e-01,2.004330010024562903e+00,-4.169121650947382740e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.568517019371139090e-02,8.405543044624525124e-04,1.903174074349817391e-01,9.990230441107886827e-01,-3.228693514869940447e-03,-4.406485235848654758e-02,-9.064548665149910591e-04,1.044084836137844308e+00,-1.858723237795042671e+00,1.027679532180156619e+00,-1.835563375620103965e+00,1.042121887861618745e+00,-2.107575578954557827e+00,1.045903973134787446e+00,-2.099433466848351415e+00,3.685122403986519912e-01,-9.245097733143650687e-03,-1.274046356108457165e-02,4.419147377955866263e-02,2.318421200337754950e-01,-1.557537932750383556e-03,1.749981056155161863e+00,-3.347395634442739132e-01,1.789235523174808495e+00,-4.550139460158995064e-01,1.857461861062008390e+00,3.223876076024285303e-02,1.876319584915084882e+00,-4.094217157711407817e-02,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.367440334565696691e-02,6.257035704247844703e-04,1.903454213839040898e-01,9.991478663224500067e-01,-2.707857149987747628e-03,-4.117441158413172320e-02,-9.362497804061618942e-04,1.080082547680733418e+00,-1.863502238568035096e+00,1.064698847370774137e+00,-1.843124826759669599e+00,1.079199650253642950e+00,-2.102335095534359155e+00,1.083548583468942672e+00,-2.095972821507134043e+00,3.882434779040081496e-01,-9.824348354518765147e-03,1.077838328594044048e-02,4.818590597281803556e-02,3.106810977830796183e-01,-1.555176851098369426e-03,1.681768519090517167e+00,-1.507434048106322533e-01,1.730304699978232330e+00,-2.785353910451214832e-01,1.676191151642900889e+00,4.185599227917676246e-01,1.704050464731348802e+00,3.381000924717574296e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.187427397795249334e-02,5.544168495972423430e-04,1.906519589281897298e-01,9.992866339499311135e-01,-2.558874601916573920e-03,-3.766664072667014196e-02,-9.484440711227507025e-04,1.115094818209093175e+00,-1.866360714823429134e+00,1.099821238931818934e+00,-1.847038311837141844e+00,1.112856216314789481e+00,-2.091801208913005805e+00,1.117064642533894592e+00,-2.085622573558434834e+00,3.888351645190409878e-01,3.625124804049680320e-04,1.632473674157582794e-02,-5.038168336301111945e-03,3.483158535300673875e-01,-1.019164646621626607e-03,1.635509012954495356e+00,-1.096426505271645840e-01,1.615522329621539299e+00,-1.143082592403376618e-01,1.522438628158936380e+00,5.717711607944560015e-01,1.495938806469771398e+00,6.042991128165269288e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.988371251810840012e-02,5.217045162700094949e-04,1.909679747010902262e-01,9.994187268137837421e-01,-2.510459650561929455e-03,-3.398519096578582477e-02,-9.554482077884252642e-04,1.148128402403902459e+00,-1.867660751470721303e+00,1.132735757889510309e+00,-1.848929223196787097e+00,1.142781617634321734e+00,-2.078520169475742474e+00,1.146751594350739145e+00,-2.072103122176471857e+00,3.708639796096146468e-01,-2.912732077847317910e-03,1.306871895890872673e-02,1.223492421480783243e-02,3.468930774006697693e-01,-1.684333959441502472e-03,1.503187222794389655e+00,-1.864932272273124580e-02,1.508454190533949024e+00,-6.340063534517849375e-02,1.327818854535390836e+00,6.727512121046971272e-01,1.331115552459104512e+00,6.690842200688679187e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
