-1.402219017814689515e-02,-7.562632521260985018e-05,2.906169423806944652e-01,9.999902555501067880e-01,1.873118659753143344e-04,-4.410432433686923767e-03,-4.248346666793085386e-05,-2.904923454726041879e-04,7.936762974755671163e-01,-1.764690639453693866e+00,-2.036744683780305760e-04,7.935230158447125204e-01,-1.764252385703897863e+00,-1.191272331690964572e-04,7.838018912151943907e-01,-1.744497672359743623e+00,-4.503030537267973995e-05,7.834802516047786325e-01,-1.743848391478493909e+00,1.141688602310519061e-06,-8.053090003775942611e-06,1.331142307640148438e-04,2.723001622493596775e-05,3.576902019553819177e-06,-4.964508211905736670e-07,-2.221574567623846757e-06,6.435531130776230839e-07,-1.458993158542771603e-06,-2.988528625907575820e-08,-1.062307119263841306e-06,3.689338159600501909e-06,7.033146771058282844e-07,7.908313614363426256e-07,-1.279840404759212188e-06,7.983871075829164064e-07,1.374440170179354090e-06,-1.703473636078163301e-06,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-1.202261754043999764e-02,1.059978956343027672e-05,2.888037481077810331e-01,9.999431053383456280e-01,-1.012254053780248025e-03,-1.061839265289177790e-02,1.056669568332020269e-04,2.027648093434512790e-04,8.742287313569018226e-01,-1.794801250473539778e+00,4.967216101026923798e-03,8.758778659600908734e-01,-1.796001857036037874e+00,-2.154270290411827021e-02,8.424263629207879855e-01,-1.757004122092835408e+00,2.231601121979221586e-02,8.466692427709150426e-01,-1.759021912867788640e+00,1.531870195149664660e-01,8.707004455618899338e-03,-1.076382535132177631e-01,-1.492998048798991340e-01,-7.309832278541903428e-01,2.879328099288737050e-02,2.797221255917037991e-02,3.767985203025285834e+00,-1.543591342744841333e+00,2.132210078936471187e-01,3.764248819589781636e+00,-1.646411682942093613e+00,-1.070202311395654915e+00,2.755140356645060074e+00,-5.113114169095609451e-01,1.108406462024776440e+00,2.978959414123738547e+00,-6.227171022384023757e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.444413734318077250e-03,2.803416064915586125e-04,2.865321270480986615e-01,9.998111738975027363e-01,-2.632265113133938367e-03,-1.924659136644918389e-02,5.064097599100643270e-04,1.427788250087135393e-03,9.437992325615680578e-01,-1.827476422971335390e+00,8.762841341203943951e-03,9.440599694875563275e-01,-1.831072181699377799e+00,-4.171691093854431459e-02,8.944401095363041510e-01,-1.766934160412161559e+00,4.289469430391946309e-02,9.024655252394792049e-01,-1.771033127008774244e+00,2.889849763587204468e-01,1.716384780670440063e-02,-1.011628116252489135e-01,-1.462037585172701326e-01,-9.129975596075512456e-01,4.086379543815537446e-02,1.059492072874201607e-01,2.882397627643920490e+00,-1.575925609335452782e+00,1.215805887381935790e-01,2.841612881630185772e+00,-1.688142784400288310e+00,-8.566096596596605162e-01,2.219188256774619283e+00,-4.241437664608259106e-01,8.665594506609824998e-01,2.377671095548829605e+00,-5.125855237927102737e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.471770237443018438e-05,7.162215594200867100e-04,2.848031054187876721e-01,9.996054848523147074e-01,-3.992694669132316153e-03,-2.778035859849400935e-02,1.088447787870158419e-03,3.456661529853744409e-03,1.003665437868764165e+00,-1.855301268087472089e+00,1.094437152553359369e-02,1.004039046502559041e+00,-1.861086307114499405e+00,-5.825399832691880581e-02,9.358897886178489944e-01,-1.775349249504734717e+00,5.963089880374562030e-02,9.469993513409123986e-01,-1.780750154748438119e+00,4.116246189634485408e-01,2.426915984399326612e-02,-6.753659008397075447e-02,-1.184084605175290961e-01,-6.453922529137530173e-01,7.006345135396543911e-02,8.521820672196935009e-02,2.750610409100303411e+00,-1.013697814622930737e+00,9.132149485754924301e-02,2.743758453931903762e+00,-1.114415717910003600e+00,-7.164329329575958027e-01,1.759397052305945897e+00,-3.691029824449019725e-01,7.265952758687441726e-01,1.891993476635772442e+00,-4.244494450373297312e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.652707181145537760e-03,1.298671828462943587e-03,2.833850294849362128e-01,9.994543910715624202e-01,-5.041201287242101994e-03,-3.257984321741393130e-02,2.015011980798567508e-03,4.957540738362700705e-03,1.058668117336878378e+00,-1.871166634743297141e+00,1.255420749341354392e-02,1.058536404696034161e+00,-1.878934971375673113e+00,-7.194734888182588439e-02,9.687779811963699306e-01,-1.782394948728136974e+00,7.306168641966957755e-02,9.823635491670226205e-01,-1.788874692391776655e+00,5.053875936857550322e-01,3.115420819905326266e-02,-7.461099141267019119e-02,-9.191359314402804126e-02,-2.620701446766429132e-01,1.029626065204017199e-01,6.413315897012446254e-02,2.476554716573832415e+00,-5.228516464135944952e-01,6.847170454382101035e-02,2.438798630865643968e+00,-6.154972035593786472e-01,-5.901231868766760869e-01,1.401885228495404867e+00,-3.054901785073475540e-01,5.786917716827623126e-01,1.507505828719752916e+00,-3.516619915972996058e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.107537995333206432e-02,2.023408567068690159e-03,2.814052658076879321e-01,9.994252473629795519e-01,-5.987928635577063202e-03,-3.320678114681815951e-02,3.260265321972273967e-03,6.393900711380992412e-03,1.107392173118298961e+00,-1.878270346686008674e+00,1.406652096712976939e-02,1.106326539865203795e+00,-1.888118602169881921e+00,-8.317670715349848032e-02,9.953311061530261128e-01,-1.788100082713981465e+00,8.451560036136522569e-02,1.011103947884835597e+00,-1.795741984156900450e+00,5.798388639294612679e-01,3.789047160293902011e-02,-1.193588604769525857e-01,-8.552422903871952087e-02,1.415468883578076265e-01,1.285640445886694627e-01,6.180745342503328466e-02,2.169948542374977141e+00,-1.833907571161915162e-01,6.472869677343577599e-02,2.116581700727859339e+00,-2.840269796779443245e-01,-4.847469149710886827e-01,1.134662257040135680e+00,-2.462841974390128919e-01,4.944055224274029881e-01,1.228438161054734801e+00,-2.960275522739202470e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.392151759739388261e-02,2.889926695765240253e-03,2.781721653762993518e-01,9.995266638439989082e-01,-6.677096819416095293e-03,-2.965258329380701663e-02,4.752783074528293267e-03,7.381391878397167670e-03,1.150025742425765607e+00,-1.879833199157528556e+00,1.510228101945514274e-02,1.147724305315781734e+00,-1.891822286499586170e+00,-9.242542637649264758e-02,1.017161925169103753e+00,-1.792866367898685809e+00,9.410136508607806760e-02,1.034645479415949865e+00,-1.801401421749114551e+00,6.415475817536696601e-01,4.445865920256248521e-02,-1.922572806791827682e-01,-6.295410539233443903e-02,5.396178614462096013e-01,1.477302268711831734e-01,3.961329614284638673e-02,1.886944227194296664e+00,2.310363934460030536e-02,4.129858491952494853e-02,1.822643062277271575e+00,-8.197732673061394748e-02,-3.975792311381641242e-01,9.333852115128121740e-01,-2.052932812380962591e-01,4.143148524635502650e-01,1.006619205688197738e+00,-2.437951381037671006e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.794993322520909457e-02,3.886722086946874186e-03,2.731876408106500564e-01,9.997144859837641118e-01,-7.141569231630459993e-03,-2.185983757734586558e-02,6.487835095014193518e-03,8.062232237011530966e-03,1.186662903906313904e+00,-1.877803968785889177e+00,1.580490447831480599e-02,1.182844993763479513e+00,-1.892025167944070718e+00,-9.998981034165106696e-02,1.034865972345870855e+00,-1.796692200755207747e+00,1.017765711788249511e-01,1.053704196799198023e+00,-1.805833892493239778e+00,6.933206968276885984e-01,5.036911380323053078e-02,-2.857658642090038503e-01,-4.544725492217077667e-02,9.437506204934273946e-01,1.689941981915300540e-01,2.862718423671636175e-02,1.612057132193383868e+00,1.556552886063067020e-01,2.905446541724871282e-02,1.533595658478248636e+00,4.636595192356608719e-02,-3.246314053438111857e-01,7.563981685094707252e-01,-1.645549149159693247e-01,3.292253345324016589e-01,8.142977848485238868e-01,-1.902849616156808421e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.294174211352750181e-02,4.908550891014412665e-03,2.662653288049702249e-01,9.998881643148368470e-01,-6.917533548114798356e-03,-1.029009743154866117e-02,8.361847138395968673e-03,7.759005043474521968e-03,1.218632400772076574e+00,-1.873828370079553052e+00,1.549744649975765692e-02,1.212708680344774637e+00,-1.889664788293999642e+00,-1.058908754315018436e-01,1.048906812133602262e+00,-1.799721704001530975e+00,1.055994881749685171e-01,1.079662101356497317e+00,-1.820781749081973322e+00,7.145876105351931518e-01,1.486207287176369990e-02,-3.072710101424327989e-01,2.888662143501955493e-01,1.034153835902029472e+00,1.228694001701477606e-01,-2.062740194392717885e-01,1.563257357639552758e+00,2.318212998100545041e-01,-2.070054278687004923e-01,1.354018235512706836e+00,3.835868264000731331e-01,-1.107476744468547381e-01,5.705973107647801523e-01,-8.638369498828783744e-02,-2.296847503414752578e-01,2.912060168041153752e+00,-2.244273071275883602e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
7.608025290878875357e-02,5.041922277862462970e-03,2.631208278236228382e-01,9.999250580864612603e-01,-6.922790297480122847e-03,-4.187552060490960099e-03,9.187904713523809691e-03,9.866691451090238429e-03,1.247901647969588357e+00,-1.859300939223013982e+00,1.442909409642198666e-02,1.239338364038742979e+00,-1.877843704394809299e+00,-1.084205372651819432e-01,1.095819194052973122e+00,-1.817791649266777831e+00,1.067382694416964539e-01,1.126702601661573544e+00,-1.839590637226754977e+00,5.409271815497672664e-01,3.292214005637707219e-03,-7.287576953768393206e-02,-2.910652615149027581e-02,3.745478567034540851e-01,6.117899281169269371e-02,1.485182077568428516e-01,1.292704958298862339e+00,8.304891269571220702e-01,-1.201548809914259469e-01,1.077202811763546153e+00,5.462891147041042395e-01,-4.205782947040768299e-02,1.791560752043044547e+00,-2.573043293767845463e-01,5.967540604552120515e-02,1.744738307854702963e+00,-2.436611377414614754e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
